169,397.95918367346934
170,416.3265306122449
171,465.3061224489796
172,495.91836734693874
172,498.9795918367347
173,495.91836734693874
174,489.79591836734687
175,431.63265306122446
175,367.3469387755101
176,336.73469387755097
177,380.4081632653061
178,468.3673469387755
179,514.2857142857142
179,455.20408163265296
180,419.3877551020408
181,419.3877551020408
182,361.2244897959184
182,308.16326530612247
183,309.1836734693877
184,299.99999999999994
185,324.4897959183673
186,348.9795918367347
186,324.4897959183673
187,333.6734693877551
188,358.1632653061224
189,373.469387755102
190,330.61224489795916
190,303.0612244897959
191,315.3061224489796
192,324.4897959183673
193,345.91836734693874
193,367.3469387755101
194,388.7755102040816
195,401.02040816326524
196,397.95918367346934
197,385.71428571428567
197,394.89795918367344
198,407.1428571428571
199,428.5714285714285
200,405.61224489795916
201,358.1632653061224
201,309.1836734693877
202,287.7551020408163
203,269.3877551020408
204,260.2040816326531
204,251.02040816326527
205,263.265306122449
206,290.81632653061223
207,309.1836734693877
208,306.12244897959187
208,315.3061224489796
209,315.3061224489796
210,275.51020408163265
211,238.7755102040816
211,232.6530612244898
212,254.0816326530612
213,266.3265306122449
214,284.69387755102036
215,296.93877551020404
215,309.1836734693877
216,281.63265306122446
217,254.0816326530612
218,251.02040816326527
219,272.4489795918367
219,306.12244897959187
220,309.1836734693877
221,303.0612244897959
222,306.12244897959187
222,287.7551020408163
223,281.63265306122446
224,257.1428571428571
225,232.6530612244898
226,244.89795918367344
226,284.69387755102036
227,338.5714285714286
228,332.6530612244898
229,290.81632653061223
229,336.3945578231293
230,424.4897959183673
231,407.1428571428571
232,321.42857142857144
233,291.42857142857133
233,315.3061224489796
234,312.2448979591836
235,293.87755102040813
236,309.1836734693877
237,348.9795918367347
237,382.65306122448976
238,373.469387755102
239,367.3469387755101
240,339.3586005830903
240,290.81632653061223
241,260.2040816326531
242,266.3265306122449
243,299.99999999999994
244,315.3061224489796
244,287.7551020408163
245,287.7551020408163
246,286.88046647230317
247,254.0816326530612
248,247.95918367346937
248,287.0748299319727
249,296.93877551020404
250,281.63265306122446
251,266.3265306122449
251,260.2040816326531
252,257.1428571428571
253,263.265306122449
254,266.3265306122449
255,257.1428571428571
255,281.63265306122446
256,324.4897959183673
257,342.85714285714283
258,327.55102040816325
258,321.42857142857144
259,299.99999999999994
260,281.63265306122446
261,269.3877551020408
262,263.265306122449
262,287.7551020408163
263,309.1836734693877
264,318.3673469387755
265,312.2448979591836
266,281.63265306122446
266,281.63265306122446
267,293.87755102040813
268,315.3061224489796
269,321.42857142857144
269,303.0612244897959
270,299.99999999999994
271,303.0612244897959
272,287.7551020408163
273,275.51020408163265
273,269.3877551020408
274,266.3265306122449
275,266.3265306122449
276,247.95918367346937
276,235.71428571428572
277,247.95918367346937
278,272.4489795918367
279,287.7551020408163
280,293.87755102040813
280,296.93877551020404
281,296.93877551020404
282,303.0612244897959
283,330.61224489795916
284,344.8979591836735
284,333.6734693877551
285,309.1836734693877
286,306.12244897959187
287,321.42857142857144
287,345.91836734693874
288,342.85714285714283
289,330.61224489795916
290,336.73469387755097
291,348.9795918367347
291,336.73469387755097
292,345.91836734693874
293,370.4081632653061
294,367.3469387755101
295,333.6734693877551
295,315.3061224489796
296,348.9795918367347
297,376.53061224489795
298,382.65306122448976
298,391.83673469387753
299,391.83673469387753
300,410.2040816326531
301,440.8163265306122
302,449.99999999999994
302,456.12244897959175
303,434.69387755102036
304,407.1428571428571
305,394.89795918367344
305,382.65306122448976
306,391.83673469387753
307,391.83673469387753
308,361.2244897959184
309,327.55102040816325
309,333.6734693877551
310,342.85714285714283
311,348.9795918367347
312,397.95918367346934
313,462.2448979591836
313,434.69387755102036
314,370.4081632653061
315,321.42857142857144
316,306.12244897959187
316,299.99999999999994
317,306.12244897959187
318,339.79591836734687
319,388.7755102040816
320,413.2653061224489
320,364.2857142857143
321,321.42857142857144
322,330.61224489795916
323,336.73469387755097
323,299.99999999999994
324,278.57142857142856
325,275.51020408163265
326,278.57142857142856
327,296.93877551020404
327,327.55102040816325
328,309.1836734693877
329,293.87755102040813
330,303.0612244897959
331,287.7551020408163
331,296.93877551020404
332,299.99999999999994
333,312.2448979591836
334,339.79591836734687
334,367.3469387755101
335,382.65306122448976
336,422.4489795918367
337,456.12244897959175
338,449.99999999999994
338,428.5714285714285
339,455.88697017268447
340,483.67346938775506
341,437.7551020408163
342,379.59183673469386
342,404.0816326530612
343,382.65306122448976
344,321.42857142857144
345,303.0612244897959
345,358.1632653061224
346,355.1020408163265
347,327.55102040816325
348,369.795918367347
349,406.70553935860045
349,401.02040816326524
350,394.89795918367344
351,404.0816326530612
352,425.51020408163265
352,457.65306122448976
353,419.3877551020408
354,352.65306122448976
355,336.73469387755097
356,377.55102040816314
356,404.0816326530612
357,379.59183673469386
358,352.04081632653055
359,373.469387755102
360,401.02040816326524
360,431.63265306122446
361,399.65986394557814
362,341.8367346938776
363,358.1632653061224
363,385.71428571428567
364,382.65306122448976
